Match_ID,Inning,Over,Ball,Overs,Batting,Bowling,Striker,Non-Striker,Bowler,Batsman_Runs,Wides,Leg_Byes,No_Balls,Penalty_Runs,Extras,Total_Runs,Player_Out,Dismissal_Kind,Caught_By
1,1,1,1,0.1,Mumbai Indians,Chennai Super Kings,RG Sharma,Q de Kock,DL Chahar,4,0,0,0,0,0,4,,,
1,1,1,2,0.2,Mumbai Indians,Chennai Super Kings,RG Sharma,Q de Kock,DL Chahar,1,0,0,0,0,0,1,,,
1,1,1,3,0.3,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,DL Chahar,2,0,0,0,0,0,2,,,
1,1,1,4,0.4,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,DL Chahar,4,0,0,0,0,0,4,,,
1,1,1,5,0.5,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,DL Chahar,0,0,0,0,0,0,0,,,
1,1,1,6,0.6,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,DL Chahar,1,0,0,0,0,0,1,,,
1,1,2,1,1.1,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,SM Curran,0,0,0,0,0,0,0,,,
1,1,2,2,1.2,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,SM Curran,0,0,0,0,0,0,0,,,
1,1,2,3,1.3,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,SM Curran,1,0,0,0,0,0,1,,,
1,1,2,4,1.4,Mumbai Indians,Chennai Super Kings,RG Sharma,Q de Kock,SM Curran,4,0,0,0,0,0,4,,,
1,1,2,5,1.5,Mumbai Indians,Chennai Super Kings,RG Sharma,Q de Kock,SM Curran,1,0,0,0,0,0,1,,,
1,1,2,6,1.6,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,SM Curran,1,0,0,0,0,0,1,,,
1,1,3,1,2.1,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,DL Chahar,1,0,0,0,0,0,1,,,
1,1,3,2,2.2,Mumbai Indians,Chennai Super Kings,RG Sharma,Q de Kock,DL Chahar,0,0,0,0,0,0,0,,,
1,1,3,3,2.3,Mumbai Indians,Chennai Super Kings,RG Sharma,Q de Kock,DL Chahar,0,0,0,0,0,0,0,,,
1,1,3,4,2.4,Mumbai Indians,Chennai Super Kings,RG Sharma,Q de Kock,DL Chahar,1,0,0,0,0,0,1,,,
1,1,3,5,2.5,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,DL Chahar,4,0,0,0,0,0,4,,,
1,1,3,6,2.6,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,DL Chahar,2,0,0,0,0,0,2,,,
1,1,4,1,3.1,Mumbai Indians,Chennai Super Kings,RG Sharma,Q de Kock,L Ngidi,1,0,0,0,0,0,1,,,
1,1,4,2,3.2,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,L Ngidi,4,0,0,0,0,0,4,,,
1,1,4,3,3.3,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,L Ngidi,2,0,0,0,0,0,2,,,
1,1,4,4,3.4,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,L Ngidi,0,1,0,0,0,1,1,,,
1,1,4,5,3.5,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,L Ngidi,4,0,0,0,0,0,4,,,
1,1,4,6,3.6,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,L Ngidi,0,1,0,0,0,1,1,,,
1,1,4,7,3.7,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,L Ngidi,4,0,0,0,0,0,4,,,
1,1,4,8,3.8,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,L Ngidi,1,0,0,0,0,0,1,,,
1,1,5,1,4.1,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,PP Chawla,0,0,0,0,0,0,0,,,
1,1,5,2,4.2,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,PP Chawla,1,0,0,0,0,0,1,,,
1,1,5,3,4.3,Mumbai Indians,Chennai Super Kings,RG Sharma,Q de Kock,PP Chawla,0,0,0,0,0,0,0,,,
1,1,5,4,4.4,Mumbai Indians,Chennai Super Kings,RG Sharma,Q de Kock,PP Chawla,0,0,0,0,0,0,0,RG Sharma,caught,SM Curran
1,1,5,5,4.5,Mumbai Indians,Chennai Super Kings,SA Yadav,Q de Kock,PP Chawla,1,0,0,0,0,0,1,,,
1,1,5,6,4.6,Mumbai Indians,Chennai Super Kings,Q de Kock,SA Yadav,PP Chawla,1,0,0,0,0,0,1,,,
1,1,6,1,5.1,Mumbai Indians,Chennai Super Kings,Q de Kock,SA Yadav,SM Curran,0,0,0,0,0,0,0,Q de Kock,caught,SR Watson
1,1,6,2,5.2,Mumbai Indians,Chennai Super Kings,SS Tiwary,SA Yadav,SM Curran,0,0,0,0,0,0,0,,,
1,1,6,3,5.3,Mumbai Indians,Chennai Super Kings,SS Tiwary,SA Yadav,SM Curran,2,0,0,0,0,0,2,,,
1,1,6,4,5.4,Mumbai Indians,Chennai Super Kings,SS Tiwary,SA Yadav,SM Curran,0,0,0,0,0,0,0,,,
1,1,6,5,5.5,Mumbai Indians,Chennai Super Kings,SS Tiwary,SA Yadav,SM Curran,1,0,0,0,0,0,1,,,
1,1,6,6,5.6,Mumbai Indians,Chennai Super Kings,SA Yadav,SS Tiwary,SM Curran,0,0,0,0,0,0,0,,,
1,1,7,1,6.1,Mumbai Indians,Chennai Super Kings,SS Tiwary,SA Yadav,RA Jadeja,1,0,0,0,0,0,1,,,
1,1,7,2,6.2,Mumbai Indians,Chennai Super Kings,SA Yadav,SS Tiwary,RA Jadeja,4,0,0,0,0,0,4,,,
1,1,7,3,6.3,Mumbai Indians,Chennai Super Kings,SA Yadav,SS Tiwary,RA Jadeja,1,0,0,0,0,0,1,,,
1,1,7,4,6.4,Mumbai Indians,Chennai Super Kings,SS Tiwary,SA Yadav,RA Jadeja,1,0,0,0,0,0,1,,,
1,1,7,5,6.5,Mumbai Indians,Chennai Super Kings,SA Yadav,SS Tiwary,RA Jadeja,1,0,0,0,0,0,1,,,
1,1,7,6,6.6,Mumbai Indians,Chennai Super Kings,SS Tiwary,SA Yadav,RA Jadeja,1,0,0,0,0,0,1,,,
1,1,8,1,7.1,Mumbai Indians,Chennai Super Kings,SS Tiwary,SA Yadav,SM Curran,1,0,0,0,0,0,1,,,
1,1,8,2,7.2,Mumbai Indians,Chennai Super Kings,SA Yadav,SS Tiwary,SM Curran,1,0,0,0,0,0,1,,,
1,1,8,3,7.3,Mumbai Indians,Chennai Super Kings,SS Tiwary,SA Yadav,SM Curran,0,0,0,0,0,0,0,,,
1,1,8,4,7.4,Mumbai Indians,Chennai Super Kings,SS Tiwary,SA Yadav,SM Curran,1,0,0,0,0,0,1,,,
1,1,8,5,7.5,Mumbai Indians,Chennai Super Kings,SA Yadav,SS Tiwary,SM Curran,4,0,0,0,0,0,4,,,
1,1,8,6,7.6,Mumbai Indians,Chennai Super Kings,SA Yadav,SS Tiwary,SM Curran,1,0,0,0,0,0,1,,,
1,1,9,1,8.1,Mumbai Indians,Chennai Super Kings,SA Yadav,SS Tiwary,RA Jadeja,1,0,0,0,0,0,1,,,
1,1,9,2,8.2,Mumbai Indians,Chennai Super Kings,SS Tiwary,SA Yadav,RA Jadeja,6,0,0,0,0,0,6,,,
1,1,9,3,8.3,Mumbai Indians,Chennai Super Kings,SS Tiwary,SA Yadav,RA Jadeja,2,0,0,0,0,0,2,,,
1,1,9,4,8.4,Mumbai Indians,Chennai Super Kings,SS Tiwary,SA Yadav,RA Jadeja,4,0,0,0,0,0,4,,,
1,1,9,5,8.5,Mumbai Indians,Chennai Super Kings,SS Tiwary,SA Yadav,RA Jadeja,1,0,0,0,0,0,1,,,
1,1,9,6,8.6,Mumbai Indians,Chennai Super Kings,SA Yadav,SS Tiwary,RA Jadeja,1,0,0,0,0,0,1,,,
1,1,10,1,9.1,Mumbai Indians,Chennai Super Kings,SA Yadav,SS Tiwary,PP Chawla,0,1,0,0,0,1,1,,,
1,1,10,2,9.2,Mumbai Indians,Chennai Super Kings,SA Yadav,SS Tiwary,PP Chawla,0,0,0,0,0,0,0,,,
1,1,10,3,9.3,Mumbai Indians,Chennai Super Kings,SA Yadav,SS Tiwary,PP Chawla,1,0,0,0,0,0,1,,,
1,1,10,4,9.4,Mumbai Indians,Chennai Super Kings,SS Tiwary,SA Yadav,PP Chawla,0,0,0,0,0,0,0,,,
1,1,10,5,9.5,Mumbai Indians,Chennai Super Kings,SS Tiwary,SA Yadav,PP Chawla,0,0,0,0,0,0,0,,,
1,1,10,6,9.6,Mumbai Indians,Chennai Super Kings,SS Tiwary,SA Yadav,PP Chawla,1,0,0,0,0,0,1,,,
1,1,10,7,9.7,Mumbai Indians,Chennai Super Kings,SA Yadav,SS Tiwary,PP Chawla,0,0,0,0,0,0,0,,,
1,1,11,1,10.1,Mumbai Indians,Chennai Super Kings,SS Tiwary,SA Yadav,DL Chahar,1,0,0,0,0,0,1,,,
1,1,11,2,10.2,Mumbai Indians,Chennai Super Kings,SA Yadav,SS Tiwary,DL Chahar,0,0,0,0,0,0,0,,,
1,1,11,3,10.3,Mumbai Indians,Chennai Super Kings,SA Yadav,SS Tiwary,DL Chahar,1,0,0,0,0,0,1,,,
1,1,11,4,10.4,Mumbai Indians,Chennai Super Kings,SS Tiwary,SA Yadav,DL Chahar,2,0,0,0,0,0,2,,,
1,1,11,5,10.5,Mumbai Indians,Chennai Super Kings,SS Tiwary,SA Yadav,DL Chahar,1,0,0,0,0,0,1,,,
1,1,11,6,10.6,Mumbai Indians,Chennai Super Kings,SA Yadav,SS Tiwary,DL Chahar,0,1,0,0,0,1,1,,,
1,1,11,7,10.7,Mumbai Indians,Chennai Super Kings,SA Yadav,SS Tiwary,DL Chahar,0,0,0,0,0,0,0,SA Yadav,caught,SM Curran
1,1,12,1,11.1,Mumbai Indians,Chennai Super Kings,SS Tiwary,HH Pandya,RA Jadeja,1,0,0,0,0,0,1,,,
1,1,12,2,11.2,Mumbai Indians,Chennai Super Kings,HH Pandya,SS Tiwary,RA Jadeja,0,0,0,0,0,0,0,,,
1,1,12,3,11.3,Mumbai Indians,Chennai Super Kings,HH Pandya,SS Tiwary,RA Jadeja,0,0,0,0,0,0,0,,,
1,1,12,4,11.4,Mumbai Indians,Chennai Super Kings,HH Pandya,SS Tiwary,RA Jadeja,0,0,0,0,0,0,0,,,
1,1,12,5,11.5,Mumbai Indians,Chennai Super Kings,HH Pandya,SS Tiwary,RA Jadeja,6,0,0,0,0,0,6,,,
1,1,12,6,11.6,Mumbai Indians,Chennai Super Kings,HH Pandya,SS Tiwary,RA Jadeja,6,0,0,0,0,0,6,,,
1,1,13,1,12.1,Mumbai Indians,Chennai Super Kings,SS Tiwary,HH Pandya,L Ngidi,0,0,0,0,0,0,0,,,
1,1,13,2,12.2,Mumbai Indians,Chennai Super Kings,SS Tiwary,HH Pandya,L Ngidi,2,0,0,0,0,0,2,,,
1,1,13,3,12.3,Mumbai Indians,Chennai Super Kings,SS Tiwary,HH Pandya,L Ngidi,4,0,0,0,0,0,4,,,
1,1,13,4,12.4,Mumbai Indians,Chennai Super Kings,SS Tiwary,HH Pandya,L Ngidi,4,0,0,0,0,0,4,,,
1,1,13,5,12.5,Mumbai Indians,Chennai Super Kings,SS Tiwary,HH Pandya,L Ngidi,1,0,0,0,0,0,1,,,
1,1,13,6,12.6,Mumbai Indians,Chennai Super Kings,HH Pandya,SS Tiwary,L Ngidi,0,0,0,0,0,0,0,,,
1,1,14,1,13.1,Mumbai Indians,Chennai Super Kings,SS Tiwary,HH Pandya,PP Chawla,1,0,0,0,0,0,1,,,
1,1,14,2,13.2,Mumbai Indians,Chennai Super Kings,HH Pandya,SS Tiwary,PP Chawla,1,0,0,0,0,0,1,,,
1,1,14,3,13.3,Mumbai Indians,Chennai Super Kings,SS Tiwary,HH Pandya,PP Chawla,2,0,0,0,0,0,2,,,
1,1,14,4,13.4,Mumbai Indians,Chennai Super Kings,SS Tiwary,HH Pandya,PP Chawla,0,0,0,0,0,0,0,,,
1,1,14,5,13.5,Mumbai Indians,Chennai Super Kings,SS Tiwary,HH Pandya,PP Chawla,1,0,0,0,0,0,1,,,
1,1,14,6,13.6,Mumbai Indians,Chennai Super Kings,HH Pandya,SS Tiwary,PP Chawla,0,0,0,0,0,0,0,,,
1,1,15,1,14.1,Mumbai Indians,Chennai Super Kings,SS Tiwary,HH Pandya,RA Jadeja,0,0,0,0,0,0,0,SS Tiwary,caught,F du Plessis
1,1,15,2,14.2,Mumbai Indians,Chennai Super Kings,KA Pollard,HH Pandya,RA Jadeja,1,0,0,0,0,0,1,,,
1,1,15,3,14.3,Mumbai Indians,Chennai Super Kings,HH Pandya,KA Pollard,RA Jadeja,1,0,0,0,0,0,1,,,
1,1,15,4,14.4,Mumbai Indians,Chennai Super Kings,KA Pollard,HH Pandya,RA Jadeja,1,0,0,0,0,0,1,,,
1,1,15,5,14.5,Mumbai Indians,Chennai Super Kings,HH Pandya,KA Pollard,RA Jadeja,0,0,0,0,0,0,0,HH Pandya,caught,F du Plessis
1,1,15,6,14.6,Mumbai Indians,Chennai Super Kings,KH Pandya,KA Pollard,RA Jadeja,2,0,0,0,0,0,2,,,
1,1,16,1,15.1,Mumbai Indians,Chennai Super Kings,KA Pollard,KH Pandya,PP Chawla,0,0,0,0,0,0,0,,,
1,1,16,2,15.2,Mumbai Indians,Chennai Super Kings,KA Pollard,KH Pandya,PP Chawla,6,0,0,0,0,0,6,,,
1,1,16,3,15.3,Mumbai Indians,Chennai Super Kings,KA Pollard,KH Pandya,PP Chawla,1,0,0,0,0,0,1,,,
1,1,16,4,15.4,Mumbai Indians,Chennai Super Kings,KH Pandya,KA Pollard,PP Chawla,1,0,0,0,0,0,1,,,
1,1,16,5,15.5,Mumbai Indians,Chennai Super Kings,KA Pollard,KH Pandya,PP Chawla,0,0,0,0,0,0,0,,,
1,1,16,6,15.6,Mumbai Indians,Chennai Super Kings,KA Pollard,KH Pandya,PP Chawla,2,0,0,0,0,0,2,,,
1,1,17,1,16.1,Mumbai Indians,Chennai Super Kings,KH Pandya,KA Pollard,L Ngidi,0,0,0,0,0,0,0,KH Pandya,caught,MS Dhoni
1,1,17,2,16.2,Mumbai Indians,Chennai Super Kings,JL Pattinson,KA Pollard,L Ngidi,1,0,0,0,0,0,1,,,
1,1,17,3,16.3,Mumbai Indians,Chennai Super Kings,KA Pollard,JL Pattinson,L Ngidi,1,0,0,0,0,0,1,,,
1,1,17,4,16.4,Mumbai Indians,Chennai Super Kings,JL Pattinson,KA Pollard,L Ngidi,1,0,0,0,0,0,1,,,
1,1,17,5,16.5,Mumbai Indians,Chennai Super Kings,KA Pollard,JL Pattinson,L Ngidi,1,0,0,0,0,0,1,,,
1,1,17,6,16.6,Mumbai Indians,Chennai Super Kings,JL Pattinson,KA Pollard,L Ngidi,0,0,0,0,0,0,0,,,
1,1,18,1,17.1,Mumbai Indians,Chennai Super Kings,KA Pollard,JL Pattinson,SM Curran,1,0,0,0,0,0,1,,,
1,1,18,2,17.2,Mumbai Indians,Chennai Super Kings,JL Pattinson,KA Pollard,SM Curran,4,0,0,0,0,0,4,,,
1,1,18,3,17.3,Mumbai Indians,Chennai Super Kings,JL Pattinson,KA Pollard,SM Curran,1,0,0,0,0,0,1,,,
1,1,18,4,17.4,Mumbai Indians,Chennai Super Kings,KA Pollard,JL Pattinson,SM Curran,4,0,0,0,0,0,4,,,
1,1,18,5,17.5,Mumbai Indians,Chennai Super Kings,KA Pollard,JL Pattinson,SM Curran,0,0,0,0,0,0,0,,,
1,1,18,6,17.6,Mumbai Indians,Chennai Super Kings,KA Pollard,JL Pattinson,SM Curran,0,0,1,0,0,1,1,,,
1,1,19,1,18.1,Mumbai Indians,Chennai Super Kings,KA Pollard,JL Pattinson,L Ngidi,0,0,0,0,0,0,0,KA Pollard,caught,MS Dhoni
1,1,19,2,18.2,Mumbai Indians,Chennai Super Kings,RD Chahar,JL Pattinson,L Ngidi,1,0,0,0,0,0,1,,,
1,1,19,3,18.3,Mumbai Indians,Chennai Super Kings,JL Pattinson,RD Chahar,L Ngidi,4,0,0,0,0,0,4,,,
1,1,19,4,18.4,Mumbai Indians,Chennai Super Kings,JL Pattinson,RD Chahar,L Ngidi,0,0,0,0,0,0,0,,,
1,1,19,5,18.5,Mumbai Indians,Chennai Super Kings,JL Pattinson,RD Chahar,L Ngidi,0,0,0,0,0,0,0,JL Pattinson,caught,F du Plessis
1,1,19,6,18.6,Mumbai Indians,Chennai Super Kings,RD Chahar,TA Boult,L Ngidi,0,0,0,0,0,0,0,,,
1,1,20,1,19.1,Mumbai Indians,Chennai Super Kings,TA Boult,RD Chahar,DL Chahar,0,0,0,0,0,0,0,TA Boult,bowled,
1,1,20,2,19.2,Mumbai Indians,Chennai Super Kings,JJ Bumrah,RD Chahar,DL Chahar,1,0,0,0,0,0,1,,,
1,1,20,3,19.3,Mumbai Indians,Chennai Super Kings,RD Chahar,JJ Bumrah,DL Chahar,0,0,0,0,0,0,0,,,
1,1,20,4,19.4,Mumbai Indians,Chennai Super Kings,RD Chahar,JJ Bumrah,DL Chahar,1,0,0,0,0,0,1,,,
1,1,20,5,19.5,Mumbai Indians,Chennai Super Kings,JJ Bumrah,RD Chahar,DL Chahar,2,0,0,0,0,0,2,,,
1,1,20,6,19.6,Mumbai Indians,Chennai Super Kings,JJ Bumrah,RD Chahar,DL Chahar,2,0,0,0,0,0,2,,,
1,2,1,1,0.1,Chennai Super Kings,Mumbai Indians,M Vijay,SR Watson,TA Boult,1,0,0,0,0,0,1,,,
1,2,1,2,0.2,Chennai Super Kings,Mumbai Indians,SR Watson,M Vijay,TA Boult,0,0,0,0,0,0,0,,,
1,2,1,3,0.3,Chennai Super Kings,Mumbai Indians,SR Watson,M Vijay,TA Boult,0,0,0,0,0,0,0,,,
1,2,1,4,0.4,Chennai Super Kings,Mumbai Indians,SR Watson,M Vijay,TA Boult,0,0,0,0,0,0,0,,,
1,2,1,5,0.5,Chennai Super Kings,Mumbai Indians,SR Watson,M Vijay,TA Boult,4,0,0,0,0,0,4,,,
1,2,1,6,0.6,Chennai Super Kings,Mumbai Indians,SR Watson,M Vijay,TA Boult,0,0,0,0,0,0,0,SR Watson,lbw,
1,2,2,1,1.1,Chennai Super Kings,Mumbai Indians,M Vijay,F du Plessis,JL Pattinson,0,0,0,0,0,0,0,,,
1,2,2,2,1.2,Chennai Super Kings,Mumbai Indians,M Vijay,F du Plessis,JL Pattinson,0,1,0,0,0,1,1,,,
1,2,2,3,1.3,Chennai Super Kings,Mumbai Indians,M Vijay,F du Plessis,JL Pattinson,0,0,0,0,0,0,0,,,
1,2,2,4,1.4,Chennai Super Kings,Mumbai Indians,M Vijay,F du Plessis,JL Pattinson,0,0,0,0,0,0,0,,,
1,2,2,5,1.5,Chennai Super Kings,Mumbai Indians,M Vijay,F du Plessis,JL Pattinson,0,0,0,0,0,0,0,,,
1,2,2,6,1.6,Chennai Super Kings,Mumbai Indians,M Vijay,F du Plessis,JL Pattinson,0,0,0,0,0,0,0,,,
1,2,2,7,1.7,Chennai Super Kings,Mumbai Indians,M Vijay,F du Plessis,JL Pattinson,0,0,0,0,0,0,0,M Vijay,lbw,
1,2,3,1,2.1,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,TA Boult,0,0,0,0,0,0,0,,,
1,2,3,2,2.2,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,TA Boult,1,0,0,0,0,0,1,,,
1,2,3,3,2.3,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,TA Boult,0,0,0,0,0,0,0,,,
1,2,3,4,2.4,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,TA Boult,1,0,0,0,0,0,1,,,
1,2,3,5,2.5,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,TA Boult,0,0,0,0,0,0,0,,,
1,2,3,6,2.6,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,TA Boult,4,0,0,0,0,0,4,,,
1,2,4,1,3.1,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,JL Pattinson,4,0,0,0,0,0,4,,,
1,2,4,2,3.2,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,JL Pattinson,0,0,0,0,0,0,0,,,
1,2,4,3,3.3,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,JL Pattinson,0,0,0,0,0,0,0,,,
1,2,4,4,3.4,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,JL Pattinson,1,0,0,0,0,0,1,,,
1,2,4,5,3.5,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,JL Pattinson,0,0,0,0,0,0,0,,,
1,2,4,6,3.6,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,JL Pattinson,2,0,0,0,0,0,2,,,
1,2,5,1,4.1,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,TA Boult,4,0,0,0,0,0,4,,,
1,2,5,2,4.2,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,TA Boult,0,0,0,0,0,0,0,,,
1,2,5,3,4.3,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,TA Boult,0,0,0,0,0,0,0,,,
1,2,5,4,4.4,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,TA Boult,0,0,0,0,0,0,0,,,
1,2,5,5,4.5,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,TA Boult,0,0,0,0,0,0,0,,,
1,2,5,6,4.6,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,TA Boult,0,0,0,0,0,0,0,,,
1,2,6,1,5.1,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,JJ Bumrah,0,0,0,0,0,0,0,,,
1,2,6,2,5.2,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,JJ Bumrah,0,0,0,0,0,0,0,,,
1,2,6,3,5.3,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,JJ Bumrah,0,0,0,0,0,0,0,,,
1,2,6,4,5.4,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,JJ Bumrah,0,0,0,0,0,0,0,,,
1,2,6,5,5.5,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,JJ Bumrah,3,0,0,0,0,0,3,,,
1,2,6,6,5.6,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,JJ Bumrah,4,0,0,1,0,1,5,,,
1,2,6,7,5.7,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,JJ Bumrah,6,0,0,0,0,0,6,,,
1,2,7,1,6.1,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,KH Pandya,1,0,0,0,0,0,1,,,
1,2,7,2,6.2,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,KH Pandya,1,0,0,0,0,0,1,,,
1,2,7,3,6.3,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,KH Pandya,1,0,0,0,0,0,1,,,
1,2,7,4,6.4,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,KH Pandya,0,0,0,0,0,0,0,,,
1,2,7,5,6.5,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,KH Pandya,2,0,0,0,0,0,2,,,
1,2,7,6,6.6,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,KH Pandya,1,0,0,0,0,0,1,,,
1,2,8,1,7.1,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,RD Chahar,1,0,0,0,0,0,1,,,
1,2,8,2,7.2,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,RD Chahar,1,0,0,0,0,0,1,,,
1,2,8,3,7.3,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,RD Chahar,1,0,0,0,0,0,1,,,
1,2,8,4,7.4,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,RD Chahar,0,0,0,0,0,0,0,,,
1,2,8,5,7.5,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,RD Chahar,4,0,0,0,0,0,4,,,
1,2,8,6,7.6,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,RD Chahar,1,0,0,0,0,0,1,,,
1,2,9,1,8.1,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,KH Pandya,1,0,0,0,0,0,1,,,
1,2,9,2,8.2,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,KH Pandya,1,0,0,0,0,0,1,,,
1,2,9,3,8.3,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,KH Pandya,0,1,0,0,0,1,1,,,
1,2,9,4,8.4,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,KH Pandya,1,0,0,0,0,0,1,,,
1,2,9,5,8.5,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,KH Pandya,1,0,0,0,0,0,1,,,
1,2,9,6,8.6,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,KH Pandya,1,0,0,0,0,0,1,,,
1,2,9,7,8.7,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,KH Pandya,1,0,0,0,0,0,1,,,
1,2,10,1,9.1,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,RD Chahar,1,0,0,0,0,0,1,,,
1,2,10,2,9.2,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,RD Chahar,1,0,0,0,0,0,1,,,
1,2,10,3,9.3,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,RD Chahar,4,0,0,0,0,0,4,,,
1,2,10,4,9.4,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,RD Chahar,4,0,0,0,0,0,4,,,
1,2,10,5,9.5,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,RD Chahar,1,0,0,0,0,0,1,,,
1,2,10,6,9.6,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,RD Chahar,1,0,0,0,0,0,1,,,
1,2,11,1,10.1,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,KH Pandya,1,0,0,0,0,0,1,,,
1,2,11,2,10.2,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,KH Pandya,6,0,0,0,0,0,6,,,
1,2,11,3,10.3,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,KH Pandya,1,0,0,0,0,0,1,,,
1,2,11,4,10.4,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,KH Pandya,1,0,0,0,0,0,1,,,
1,2,11,5,10.5,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,KH Pandya,1,0,0,0,0,0,1,,,
1,2,11,6,10.6,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,KH Pandya,1,0,0,0,0,0,1,,,
1,2,12,1,11.1,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,JJ Bumrah,1,0,0,0,0,0,1,,,
1,2,12,2,11.2,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,JJ Bumrah,1,0,0,0,0,0,1,,,
1,2,12,3,11.3,Chennai Super Kings,Mumbai Indians,F du Plessis,AT Rayudu,JJ Bumrah,1,0,0,0,0,0,1,,,
1,2,12,4,11.4,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,JJ Bumrah,0,0,0,0,0,0,0,,,
